parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	1368	-1	2021	"Bezahlendes Mitglied"	"PRO BAHN SCHWEIZ"	"CHE-101.016.056"		"Au ZH"	"Verein"	0109	6	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"		"Énergies renouvelables"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1661				"Komplementärmedizin"		"Médecine complémentaire"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Bundeshaus-Band"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1774				"Digitale Nachhaltigkeit"		"Informatique durable"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1852				"Hauptstadtregion Schweiz"		"Région capitale suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1858				"Kultur"		"Culture"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"		"Formation professionnelle"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	2429	"0"	2021		"Burgergemeinde Bern, Berner Generationshaus"	"CHE-267.106.897"		"Bern"	"Staatlich"	0224		"EinzelOrganisation,DachOrganisation,LeistungsErbringer"	"nie"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	2449	-1	2021	"Bezahlendes Mitglied"	"Mieterinnen- und Mieterverband Kanton Bern"			"Bern"	"Verein"			"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Mieter"	"Wirtschaft"	"WAK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	2675	-1	2021	"Bezahlendes Mitglied"	"Läbigi Stadt"			"Bern"	"Verein"			"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Umwelt allgemein"	"Umwelt"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2828				"Kinder und Jugend"		"Enfance et jeunesse"	"Liebefeld"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kinder/Jugend"	"Soziale Sicherheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3176				"Gegen Rassismus und Fremdenfeindlichkeit"		"Contre le racisme et la xénophobie"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3318				"Menschenrechte"		"Droits humains"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3500				"Suisse - Solidarité internationale"		"Suisse - Solidarité internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3746	-1	2021	"Bezahlendes Mitglied"	"Frauenzentrale Bern"			"Bern"	"Verein"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Co-Präsidentin"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	3843	"0"	2021	"Ehrenamtlich"	"WWF Kanton Bern"			"Bern"	"Verein"			"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3844	-1	2021	"Bezahlendes Mitglied"	"Smaragd-Gebiet Oberaargau"			"Langenthal"	"Verein"			"EinzelOrganisation,LeistungsErbringer"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Co-Präsidentin"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	3846	"0"	2021	"Ehrenamtlich"	"Bündnis für mehr Transparenz in der Politikfinanzierung"		"Alliance pour plus de transparence dans le financement politique"	"Bern"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3847	-1	2021	"Bezahlendes Mitglied"	"Förderverein Jugendparlament Oberaargau"			"Wangen an der Aare"	"Verein"			"EinzelOrganisation,LeistungsErbringer"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3849	-1	2021	"Bezahlendes Mitglied"	"Schweizerische Studienstiftung Alumni"			"Zürich"	"Verein"			"EinzelOrganisation"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3850	-1	2021	"Bezahlendes Mitglied"	"Verein Lebendiges Rottal"			"Lotzwil"	"Verein"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3852	"0"	2021		"Zunftgesellschaft zu Metzgern"	"CHE-148.645.532"		"Bern"	"Verein"	0109		"EinzelOrganisation"	"nie"	"Zünfte, Verbindungen und Serviceclubs"	"Wirtschaft"	"WAK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4247				"Frauengruppe"		"Femmes"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"		"Politique communale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4983				"Arbeit"		"Travail"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Arbeitnehmerorganisationen"	"Wirtschaft"	"WAK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	5020	-1	2021	"Bezahlendes Mitglied"	"Verein Karpfen pur Natur"			"Rothrist"	"Verein"			"EinzelOrganisation"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"		"Croix-Rouge"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"		2020-07-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	5359	"0"	2021	"Ehrenamtlich"	"Stiftung Dialog"	"CHE-102.205.720"		"Bern"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Bildungsförderung"	"Bildung"	"WBK"	"Kinder/Jugend"	"Soziale Sicherheit"	"SGK"
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5840				"Migration"		"Migrations"	"Basel"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Migration"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5965				"Luftverkehr und Klima"		"Trafic aérien et climat"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Klima"	"Umwelt"	"UREK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5979				"Zivildienst"		"Service civil"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6068				"Kinder- und Jugendmedizin"		"Médecine pédiatrique"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	6516	-1	2021	"Bezahlendes Mitglied"	"Verein Kind, Spiel und Begegnung im Länggassquartier"			"Bern"	"Verein"			"EinzelOrganisation"	"nie"	"Kinder/Jugend"	"Soziale Sicherheit"	"SGK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Gönnerin"	2020-10-23		"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	7729	-1	2021	"Bezahlendes Mitglied"	"Theater Szene"	"CHE-358.548.771"		"Bern"	"Verein"	0109		"EinzelOrganisation"	"nie"	"Film/Theater"	"Kultur"	"WBK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"		2021-01-01		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7820	3500	2021	"Sitzungsgeld"	"GEPABU Personalvorsorgestiftung"	"CHE-109.771.570"		"Bern"	"Stiftung"	0110	7	"EinzelOrganisation"	"nie"	"Pensionskassen"	"Wirtschaft"	"WAK"						
"Masshardt, Nadine"	144	"Masshardt"	"Nadine"		"NR"	"BE"	"SP"	"S"	"SPK-NR, UREK-NR"	2013-03-04		"F"	1984-10-04	4130	3034	"de"	"de"	"Co-Präsidium"	2021-10-01		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8209				"Geschichte"		"Histoire"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"									
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	28	1	2021		"FMH Verbindung der Schweizer Ärztinnen und Ärzte"	"CHE-105.892.329"	"Féderation des médecins suisse"	"Bern"	"Verein"	0109	6	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	260	1	2021		"Les hôpitaux universitaires de Genève"	"CHE-108.907.884"	"Hôpitaux Universitaires de Genève"	"Genève"	"Oeffentlich-rechtlich"	0117	8	"DachOrganisation,LeistungsErbringer"	"punktuell"	"Spitäler"	"Gesundheit"	"SGK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	722				"Fédération des Entreprises Romandes Genève"	"CHE-306.530.249"		"Genève"	"Verein"	0109		"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1623				"Lateinische Konsumfragen"		"Latin Consommation"	"Lausanne"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Konsumentenschutz"	"Wirtschaft"	"WAK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"	"Mitglied"	2021-10-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5291				"Nichtübertragbare Krankheiten NCD"		"Maladies non transmissibles NCD"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"	"Augenarzt und Verwaltungsratspräsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	1		"tief"	7032				"Centre Ophtalmologique de Rive SA"	"CHE-115.067.924"		"Genève"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	7033	1	2021		"FMH Consulting Services AG"	"CHE-104.499.024"		"Oberkirch LU"	"AG"	0106	3	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"	"geschäftsführender Gesellschafter"			"gesellschafter"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	7034	1	2021		"Neurovision consulting Sàrl"	"CHE-462.186.625"		"Grand-Lancy"	"GmbH"	0107	4	"EinzelOrganisation"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	7035	1	2021		"Personalvorsorgestiftung der Ärzte und Tierärzte PAT-BVG"	"CHE-109.761.790"	"PAT-BVG Fondation de prévoyance"	"Bern"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Pensionskassen"	"Wirtschaft"	"WAK"						
"Matter, Michel"	407	"Matter"	"Michel"		"NR"	"GE"	"GLP"	"GL"	"FK-NR"	2019-12-02		"M"	1964-12-31	4276	3168	"fr"	"fr"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	7036	1	2021		"Ärzteverband des Kantons Genf"		"Association des Médecins du canton de Genève"	"Genève"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Arztmedizin"	"Gesundheit"	"SGK"						
